name,stars,age_in_years,releases,primary_language,url
razerdp/BasePopup,5215,9.20,15,Java,https://github.com/razerdp/BasePopup
Clans/FloatingActionButton,5214,10.02,14,Java,https://github.com/Clans/FloatingActionButton
CodingDocs/springboot-guide,5212,6.33,0,Java,https://github.com/CodingDocs/springboot-guide
LFDT-web3j/web3j,5199,8.56,118,Java,https://github.com/LFDT-web3j/web3j
apache/nifi,5192,10.29,0,Java,https://github.com/apache/nifi
huangyanbin/smartTable,5186,7.38,44,Java,https://github.com/huangyanbin/smartTable
ddd-by-examples/library,5185,6.21,0,Java,https://github.com/ddd-by-examples/library
hustcc/JS-Sorting-Algorithm,5172,8.19,0,Java,https://github.com/hustcc/JS-Sorting-Algorithm
strimzi/strimzi-kafka-operator,5156,8.89,146,Java,https://github.com/strimzi/strimzi-kafka-operator
square/otto,5151,12.75,0,Java,https://github.com/square/otto
careercup/ctci,5146,12.02,0,Java,https://github.com/careercup/ctci
Doikki/DKVideoPlayer,5135,7.96,32,Java,https://github.com/Doikki/DKVideoPlayer
android/views-widgets-samples,5112,5.55,0,Java,https://github.com/android/views-widgets-samples
citerus/dddsample-core,5108,10.15,0,Java,https://github.com/citerus/dddsample-core
00-Evan/shattered-pixel-dungeon,5104,10.66,50,Java,https://github.com/00-Evan/shattered-pixel-dungeon
PhilippC/keepass2android,5085,7.52,30,Java,https://github.com/PhilippC/keepass2android
mik3y/usb-serial-for-android,5083,11.74,33,Java,https://github.com/mik3y/usb-serial-for-android
bitcoinj/bitcoinj,5068,11.36,14,Java,https://github.com/bitcoinj/bitcoinj
reactor/reactor-core,5059,9.38,197,Java,https://github.com/reactor/reactor-core
wequick/Small,5053,9.33,25,Java,https://github.com/wequick/Small
remkop/picocli,5051,8.15,85,Java,https://github.com/remkop/picocli
CaffeineMC/sodium,5043,5.15,40,Java,https://github.com/CaffeineMC/sodium
deathmarine/Luyten,5036,11.71,17,Java,https://github.com/deathmarine/Luyten
OpenTSDB/opentsdb,5030,14.59,27,Java,https://github.com/OpenTSDB/opentsdb
ikarus23/MifareClassicTool,5027,12.12,8,Java,https://github.com/ikarus23/MifareClassicTool
natario1/CameraView,5021,7.69,42,Java,https://github.com/natario1/CameraView
Trinea/android-common,5017,12.77,1,Java,https://github.com/Trinea/android-common
brianfrankcooper/YCSB,5016,14.94,55,Java,https://github.com/brianfrankcooper/YCSB
pmd/pmd,5016,12.71,101,Java,https://github.com/pmd/pmd
yipianfengye/android-zxingLibrary,5015,8.67,0,Java,https://github.com/yipianfengye/android-zxingLibrary
j-easy/easy-rules,5015,12.05,10,Java,https://github.com/j-easy/easy-rules
sofastack/sofa-boot,5013,6.99,80,Java,https://github.com/sofastack/sofa-boot
rubensousa/GravitySnapHelper,5006,8.57,14,Java,https://github.com/rubensousa/GravitySnapHelper
zhanglei-workspace/shopping-management-system,5000,9.36,0,Java,https://github.com/zhanglei-workspace/shopping-management-system
alibaba/UltraViewPager,4998,8.00,10,Java,https://github.com/alibaba/UltraViewPager
orhanobut/dialogplus,4994,10.29,9,Java,https://github.com/orhanobut/dialogplus
alibaba/QLExpress,4991,8.03,10,Java,https://github.com/alibaba/QLExpress
rubenlagus/TelegramBots,4987,9.20,105,Java,https://github.com/rubenlagus/TelegramBots
DingMouRen/LayoutManagerGroup,4986,6.91,0,Java,https://github.com/DingMouRen/LayoutManagerGroup
Fuzion24/JustTrustMe,4986,10.68,1,Java,https://github.com/Fuzion24/JustTrustMe
novicezk/midjourney-proxy,4984,1.92,0,Java,https://github.com/novicezk/midjourney-proxy
JodaOrg/joda-time,4983,13.87,49,Java,https://github.com/JodaOrg/joda-time
spring-attic/spring-mvc-showcase,4981,13.82,0,Java,https://github.com/spring-attic/spring-mvc-showcase
frogermcs/InstaMaterial,4980,10.38,1,Java,https://github.com/frogermcs/InstaMaterial
xuexiangjys/XUI,4979,6.22,23,Java,https://github.com/xuexiangjys/XUI
LWJGL/lwjgl3,4977,12.26,21,Java,https://github.com/LWJGL/lwjgl3
osmandapp/OsmAnd,4965,14.20,1,Java,https://github.com/osmandapp/OsmAnd
youlookwhat/CloudReader,4964,8.35,25,Java,https://github.com/youlookwhat/CloudReader
jankotek/mapdb,4959,12.61,0,Java,https://github.com/jankotek/mapdb
liquibase/liquibase,4959,13.72,101,Java,https://github.com/liquibase/liquibase
spring-projects/spring-authorization-server,4957,5.03,69,Java,https://github.com/spring-projects/spring-authorization-server
amitshekhariitbhu/RxJava2-Android-Samples,4952,8.58,0,Java,https://github.com/amitshekhariitbhu/RxJava2-Android-Samples
2227324689/gpmall,4951,5.69,0,Java,https://github.com/2227324689/gpmall
tonikelope/megabasterd,4950,8.49,208,Java,https://github.com/tonikelope/megabasterd
runelite/runelite,4948,8.91,0,Java,https://github.com/runelite/runelite
Devlight/NavigationTabBar,4948,9.00,13,Java,https://github.com/Devlight/NavigationTabBar
Exrick/xpay,4940,7.29,0,Java,https://github.com/Exrick/xpay
GeyserMC/Geyser,4937,5.72,0,Java,https://github.com/GeyserMC/Geyser
traex/RippleEffect,4920,10.45,0,Java,https://github.com/traex/RippleEffect
react-native-linear-gradient/react-native-linear-gradient,4916,9.99,18,Java,https://github.com/react-native-linear-gradient/react-native-linear-gradient
Ramotion/folding-cell-android,4903,8.99,0,Java,https://github.com/Ramotion/folding-cell-android
spring-cloud/spring-cloud-netflix,4902,10.71,19,Java,https://github.com/spring-cloud/spring-cloud-netflix
apache/ignite,4902,10.10,0,Java,https://github.com/apache/ignite
CellularPrivacy/Android-IMSI-Catcher-Detector,4902,11.34,48,Java,https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector
oshi/oshi,4891,13.13,162,Java,https://github.com/oshi/oshi
youlookwhat/DesignPattern,4888,8.43,0,Java,https://github.com/youlookwhat/DesignPattern
line/armeria,4885,9.36,255,Java,https://github.com/line/armeria
houbb/sensitive-word,4881,5.22,2,Java,https://github.com/houbb/sensitive-word
roncoo/roncoo-pay,4879,8.68,0,Java,https://github.com/roncoo/roncoo-pay
lugg/react-native-config,4876,9.09,26,Java,https://github.com/lugg/react-native-config
tianshiyeben/wgcloud,4872,6.20,27,Java,https://github.com/tianshiyeben/wgcloud
microsoft/typespec,4869,3.74,152,Java,https://github.com/microsoft/typespec
baomidou/dynamic-datasource,4866,6.91,18,Java,https://github.com/baomidou/dynamic-datasource
cinit/QAuxiliary,4854,3.16,46,Java,https://github.com/cinit/QAuxiliary
cglib/cglib,4841,11.00,15,Java,https://github.com/cglib/cglib
bisq-network/bisq,4838,11.05,140,Java,https://github.com/bisq-network/bisq
querydsl/querydsl,4836,13.65,35,Java,https://github.com/querydsl/querydsl
reactive-streams/reactive-streams-jvm,4834,11.08,0,Java,https://github.com/reactive-streams/reactive-streams-jvm
DiUS/java-faker,4833,13.81,0,Java,https://github.com/DiUS/java-faker
WuKongOpenSource/WukongCRM-11.0-JAVA,4832,3.97,0,Java,https://github.com/WuKongOpenSource/WukongCRM-11.0-JAVA
mcxiaoke/packer-ng-plugin,4822,9.34,1,Java,https://github.com/mcxiaoke/packer-ng-plugin
andkulikov/Transitions-Everywhere,4816,10.45,23,Java,https://github.com/andkulikov/Transitions-Everywhere
claritylab/lucida,4805,10.87,0,Java,https://github.com/claritylab/lucida
TheoKanning/openai-java,4799,4.53,22,Java,https://github.com/TheoKanning/openai-java
killbill/killbill,4795,12.43,149,Java,https://github.com/killbill/killbill
orientechnologies/orientdb,4788,12.30,219,Java,https://github.com/orientechnologies/orientdb
jindrapetrik/jpexs-decompiler,4781,10.88,168,Java,https://github.com/jindrapetrik/jpexs-decompiler
killme2008/aviatorscript,4774,14.00,52,Java,https://github.com/killme2008/aviatorscript
diffplug/spotless,4771,9.92,20,Java,https://github.com/diffplug/spotless
saiwu-bigkoo/Android-ConvenientBanner,4770,10.26,0,Java,https://github.com/saiwu-bigkoo/Android-ConvenientBanner
apache/calcite,4768,10.76,0,Java,https://github.com/apache/calcite
rstudio/rstudio,4766,14.31,0,Java,https://github.com/rstudio/rstudio
react-native-webrtc/react-native-webrtc,4764,9.50,80,Java,https://github.com/react-native-webrtc/react-native-webrtc
hneemann/Digital,4762,8.75,35,Java,https://github.com/hneemann/Digital
Suwayomi/Suwayomi-Server,4761,4.26,56,Java,https://github.com/Suwayomi/Suwayomi-Server
etsy/AndroidStaggeredGrid,4751,11.30,7,Java,https://github.com/etsy/AndroidStaggeredGrid
fuzhengwei/small-spring,4746,3.87,0,Java,https://github.com/fuzhengwei/small-spring
google/cameraview,4743,8.65,0,Java,https://github.com/google/cameraview
ronmamo/reflections,4737,11.95,3,Java,https://github.com/ronmamo/reflections
nisrulz/android-tips-tricks,4735,8.59,0,Java,https://github.com/nisrulz/android-tips-tricks
kyleduo/SwitchButton,4731,10.55,0,Java,https://github.com/kyleduo/SwitchButton
javastacks/spring-boot-best-practice,4727,6.38,0,Java,https://github.com/javastacks/spring-boot-best-practice
tuguangquan/mybatis,4725,10.40,0,Java,https://github.com/tuguangquan/mybatis
hongyangAndroid/baseAdapter,4722,9.65,0,Java,https://github.com/hongyangAndroid/baseAdapter
hansonwang99/Spring-Boot-In-Action,4706,6.16,0,Java,https://github.com/hansonwang99/Spring-Boot-In-Action
AutoMQ/automq,4703,1.61,57,Java,https://github.com/AutoMQ/automq
jgilfelt/chuck,4700,8.13,5,Java,https://github.com/jgilfelt/chuck
spring-attic/spring-security-oauth,4694,13.67,0,Java,https://github.com/spring-attic/spring-security-oauth
mock-server/mockserver,4693,12.08,0,Java,https://github.com/mock-server/mockserver
pardom-zz/ActiveAndroid,4690,12.37,0,Java,https://github.com/pardom-zz/ActiveAndroid
firebase/FirebaseUI-Android,4670,9.72,66,Java,https://github.com/firebase/FirebaseUI-Android
wdullaer/MaterialDateTimePicker,4667,10.23,54,Java,https://github.com/wdullaer/MaterialDateTimePicker
gabrielemariotti/cardslib,4650,11.52,27,Java,https://github.com/gabrielemariotti/cardslib
romandanylyk/PageIndicatorView,4640,8.60,14,Java,https://github.com/romandanylyk/PageIndicatorView
zlt2000/microservices-platform,4640,6.06,30,Java,https://github.com/zlt2000/microservices-platform
zq2599/blog_demos,4636,7.97,0,Java,https://github.com/zq2599/blog_demos
SPLWare/esProc,4629,3.38,0,Java,https://github.com/SPLWare/esProc
spring-cloud/spring-cloud-gateway,4617,8.36,24,Java,https://github.com/spring-cloud/spring-cloud-gateway
cjlin1/libsvm,4614,11.55,0,Java,https://github.com/cjlin1/libsvm
SplashCodes/JAViewer,4612,8.85,10,Java,https://github.com/SplashCodes/JAViewer
Heeexy/SpringBoot-Shiro-Vue,4602,7.36,0,Java,https://github.com/Heeexy/SpringBoot-Shiro-Vue
Netflix/ribbon,4598,12.20,41,Java,https://github.com/Netflix/ribbon
stleary/JSON-java,4593,14.27,23,Java,https://github.com/stleary/JSON-java
Sayi/poi-tl,4590,10.02,14,Java,https://github.com/Sayi/poi-tl
apache/rocketmq-externals,4589,8.04,0,Java,https://github.com/apache/rocketmq-externals
yasserg/crawler4j,4581,13.24,3,Java,https://github.com/yasserg/crawler4j
chentao0707/SimplifyReader,4576,9.61,0,Java,https://github.com/chentao0707/SimplifyReader
saysky/ForestBlog,4572,7.47,0,Java,https://github.com/saysky/ForestBlog
dunwu/db-tutorial,4571,7.63,0,Java,https://github.com/dunwu/db-tutorial
puniverse/quasar,4569,12.00,18,Java,https://github.com/puniverse/quasar
micrometer-metrics/micrometer,4569,7.96,255,Java,https://github.com/micrometer-metrics/micrometer
javagrowing/JGrowing,4565,6.08,0,Java,https://github.com/javagrowing/JGrowing
bytedeco/javacpp,4564,10.94,12,Java,https://github.com/bytedeco/javacpp
danielzeller/Depth-LIB-Android-,4557,8.92,0,Java,https://github.com/danielzeller/Depth-LIB-Android-
square/sqlbrite,4556,10.10,9,Java,https://github.com/square/sqlbrite
zhanghai/Douya,4555,9.15,11,Java,https://github.com/zhanghai/Douya
go-lang-plugin-org/go-lang-idea-plugin,4554,14.58,21,Java,https://github.com/go-lang-plugin-org/go-lang-idea-plugin
apache/maven,4551,15.86,23,Java,https://github.com/apache/maven
jdamcd/android-crop,4543,11.04,6,Java,https://github.com/jdamcd/android-crop
Docile-Alligator/Infinity-For-Reddit,4537,6.67,174,Java,https://github.com/Docile-Alligator/Infinity-For-Reddit
RedSpider1/concurrent,4531,6.40,0,Java,https://github.com/RedSpider1/concurrent
981011512/--,4531,4.77,0,Java,https://github.com/981011512/--
alibaba/dexposed,4523,9.74,0,Java,https://github.com/alibaba/dexposed
Flipboard/bottomsheet,4521,9.93,10,Java,https://github.com/Flipboard/bottomsheet
chewiebug/GCViewer,4518,13.43,5,Java,https://github.com/chewiebug/GCViewer
CalebFenton/simplify,4518,11.20,9,Java,https://github.com/CalebFenton/simplify
castorflex/SmoothProgressBar,4513,11.33,9,Java,https://github.com/castorflex/SmoothProgressBar
nextcloud/android,4509,8.81,245,Java,https://github.com/nextcloud/android
JZ-Darkal/AndroidHttpCapture,4496,8.45,1,Java,https://github.com/JZ-Darkal/AndroidHttpCapture
allure-framework/allure2,4494,8.83,76,Java,https://github.com/allure-framework/allure2
HotBitmapGG/bilibili-android-client,4492,8.82,1,Java,https://github.com/HotBitmapGG/bilibili-android-client
azkaban/azkaban,4490,12.44,48,Java,https://github.com/azkaban/azkaban
phishman3579/java-algorithms-implementation,4486,11.35,0,Java,https://github.com/phishman3579/java-algorithms-implementation
objectbox/objectbox-java,4482,8.17,46,Java,https://github.com/objectbox/objectbox-java
JakeWharton/NineOldAndroids,4480,13.30,0,Java,https://github.com/JakeWharton/NineOldAndroids
oracle/opengrok,4478,12.22,286,Java,https://github.com/oracle/opengrok
hussien89aa/AndroidTutorialForBeginners,4472,8.50,0,Java,https://github.com/hussien89aa/AndroidTutorialForBeginners
tiann/epic,4464,7.85,5,Java,https://github.com/tiann/epic
janishar/android-mvp-architecture,4445,8.16,0,Java,https://github.com/janishar/android-mvp-architecture
discord-jda/JDA,4441,9.29,99,Java,https://github.com/discord-jda/JDA
Meituan-Dianping/Robust,4439,8.04,13,Java,https://github.com/Meituan-Dianping/Robust
square/android-times-square,4437,12.16,0,Java,https://github.com/square/android-times-square
Tencent/GT,4407,9.20,3,Java,https://github.com/Tencent/GT
airbnb/DeepLinkDispatch,4397,9.79,24,Java,https://github.com/airbnb/DeepLinkDispatch
deepjavalibrary/djl,4395,5.41,33,Java,https://github.com/deepjavalibrary/djl
dreamhead/moco,4395,12.44,1,Java,https://github.com/dreamhead/moco
ant-media/Ant-Media-Server,4394,8.07,62,Java,https://github.com/ant-media/Ant-Media-Server
robinhood/ticker,4388,8.70,9,Java,https://github.com/robinhood/ticker
rememberber/WePush,4382,7.76,58,Java,https://github.com/rememberber/WePush
charles2gan/GDA-android-reversing-Tool,4376,7.40,40,Java,https://github.com/charles2gan/GDA-android-reversing-Tool
angryip/ipscan,4369,13.75,30,Java,https://github.com/angryip/ipscan
Ashok-Varma/BottomNavigation,4367,9.02,16,Java,https://github.com/Ashok-Varma/BottomNavigation
apache/shiro,4363,15.58,11,Java,https://github.com/apache/shiro
awangdev/leet-code,4356,9.92,0,Java,https://github.com/awangdev/leet-code
water8394/flink-recommandSystem-demo,4354,5.87,0,Java,https://github.com/water8394/flink-recommandSystem-demo
spring-projects/spring-ai,4329,1.75,0,Java,https://github.com/spring-projects/spring-ai
Freeyourgadget/Gadgetbridge,4316,10.22,0,Java,https://github.com/Freeyourgadget/Gadgetbridge
h2database/h2database,4312,9.97,23,Java,https://github.com/h2database/h2database
bingoogolapple/BGARefreshLayout-Android,4311,9.83,4,Java,https://github.com/bingoogolapple/BGARefreshLayout-Android
jacoco/jacoco,4303,12.72,48,Java,https://github.com/jacoco/jacoco
jeasonlzy/ImagePicker,4302,9.17,5,Java,https://github.com/jeasonlzy/ImagePicker
pytorch/serve,4301,5.48,24,Java,https://github.com/pytorch/serve
mcxiaoke/android-volley,4289,11.85,0,Java,https://github.com/mcxiaoke/android-volley
eirslett/frontend-maven-plugin,4285,11.58,0,Java,https://github.com/eirslett/frontend-maven-plugin
aporter/coursera-android,4278,11.23,0,Java,https://github.com/aporter/coursera-android
IoT-Technology/IoT-Technical-Guide,4277,5.99,0,Java,https://github.com/IoT-Technology/IoT-Technical-Guide
dromara/dynamic-tp,4270,3.21,17,Java,https://github.com/dromara/dynamic-tp
grantland/android-autofittextview,4268,14.12,1,Java,https://github.com/grantland/android-autofittextview
ongakuer/CircleIndicator,4268,10.66,7,Java,https://github.com/ongakuer/CircleIndicator
brianway/java-learning,4266,9.13,0,Java,https://github.com/brianway/java-learning
fast-excel/fastexcel,4265,0.47,3,Java,https://github.com/fast-excel/fastexcel
bjmashibing/InternetArchitect,4257,5.44,0,Java,https://github.com/bjmashibing/InternetArchitect
dragonwell-project/dragonwell8,4253,6.06,38,Java,https://github.com/dragonwell-project/dragonwell8
ThirtyDegreesRay/OpenHub,4253,7.71,31,Java,https://github.com/ThirtyDegreesRay/OpenHub
linhaojun857/aurora,4250,2.60,0,Java,https://github.com/linhaojun857/aurora
failsafe-lib/failsafe,4238,9.75,0,Java,https://github.com/failsafe-lib/failsafe
zongzibinbin/MallChat,4237,2.03,0,Java,https://github.com/zongzibinbin/MallChat
ChadCSong/ShineButton,4220,8.73,2,Java,https://github.com/ChadCSong/ShineButton
codingapi/tx-lcn,4206,7.38,14,Java,https://github.com/codingapi/tx-lcn
crate/crate,4203,11.97,129,Java,https://github.com/crate/crate
zhkl0228/unidbg,4198,6.08,15,Java,https://github.com/zhkl0228/unidbg
hugeterry/CoordinatorTabLayout,4194,8.16,0,Java,https://github.com/hugeterry/CoordinatorTabLayout
jitsi/jitsi,4192,11.93,7,Java,https://github.com/jitsi/jitsi
camunda/camunda-bpm-platform,4191,12.23,0,Java,https://github.com/camunda/camunda-bpm-platform
yhaolpz/FloatWindow,4191,7.37,9,Java,https://github.com/yhaolpz/FloatWindow
Jacksgong/JKeyboardPanelSwitch,4188,9.74,14,Java,https://github.com/Jacksgong/JKeyboardPanelSwitch
mybatis/spring-boot-starter,4186,9.51,31,Java,https://github.com/mybatis/spring-boot-starter
powermock/powermock,4180,10.83,16,Java,https://github.com/powermock/powermock
oddfar/campus-imaotai,4180,1.72,11,Java,https://github.com/oddfar/campus-imaotai
bingoogolapple/BGABanner-Android,4175,10.42,0,Java,https://github.com/bingoogolapple/BGABanner-Android
jboss-javassist/javassist,4169,11.85,24,Java,https://github.com/jboss-javassist/javassist
google/open-location-code,4168,10.49,5,Java,https://github.com/google/open-location-code
gsantner/markor,4155,7.59,76,Java,https://github.com/gsantner/markor
jlegewie/zotfile,4150,13.24,33,Java,https://github.com/jlegewie/zotfile
aws/aws-sdk-java,4148,15.02,0,Java,https://github.com/aws/aws-sdk-java
pedrovgs/AndroidWiFiADB,4145,9.44,8,Java,https://github.com/pedrovgs/AndroidWiFiADB
microsoft/malmo,4135,8.86,21,Java,https://github.com/microsoft/malmo
Snailclimb/guide-rpc-framework,4126,4.88,0,Java,https://github.com/Snailclimb/guide-rpc-framework
dromara/hmily,4125,7.50,0,Java,https://github.com/dromara/hmily
alibaba/Tangram-Android,4114,8.00,38,Java,https://github.com/alibaba/Tangram-Android
dinuscxj/LoadingDrawable,4112,8.95,0,Java,https://github.com/dinuscxj/LoadingDrawable
zendesk/maxwell,4100,10.13,213,Java,https://github.com/zendesk/maxwell
Manabu-GT/ExpandableTextView,4089,10.86,4,Java,https://github.com/Manabu-GT/ExpandableTextView
mywalkb/LSPosed_mod,4087,3.00,10,Java,https://github.com/mywalkb/LSPosed_mod
bepass-org/oblivion,4075,1.13,12,Java,https://github.com/bepass-org/oblivion
s4kibs4mi/java-developer-roadmap,4075,5.93,0,Java,https://github.com/s4kibs4mi/java-developer-roadmap
code4craft/tiny-spring,4072,11.21,0,Java,https://github.com/code4craft/tiny-spring
nining377/dolby_beta,4070,4.85,37,Java,https://github.com/nining377/dolby_beta
rubensousa/ViewPagerCards,4067,8.60,0,Java,https://github.com/rubensousa/ViewPagerCards
oblac/jodd,4062,12.55,37,Java,https://github.com/oblac/jodd
qunarcorp/bistoury,4060,5.65,8,Java,https://github.com/qunarcorp/bistoury
luckybilly/CC,4050,7.34,0,Java,https://github.com/luckybilly/CC
pqpo/SmartCropper,4046,7.65,13,Java,https://github.com/pqpo/SmartCropper
DTStack/chunjun,4037,6.98,30,Java,https://github.com/DTStack/chunjun
oldmanpushcart/greys-anatomy,4029,12.35,0,Java,https://github.com/oldmanpushcart/greys-anatomy
TGX-Android/Telegram-X,4025,3.61,4,Java,https://github.com/TGX-Android/Telegram-X
apache/streampark,4024,5.84,28,Java,https://github.com/apache/streampark
xcltapestry/XCL-Charts,4018,10.80,0,Java,https://github.com/xcltapestry/XCL-Charts
apache/dubbo-admin,4016,7.21,6,Java,https://github.com/apache/dubbo-admin
BoltsFramework/Bolts-Android,4012,11.16,11,Java,https://github.com/BoltsFramework/Bolts-Android
Yalantis/Phoenix,4004,10.21,1,Java,https://github.com/Yalantis/Phoenix
makovkastar/FloatingActionButton,4003,10.68,0,Java,https://github.com/makovkastar/FloatingActionButton
lcodecorex/TwinklingRefreshLayout,4002,9.07,0,Java,https://github.com/lcodecorex/TwinklingRefreshLayout
geoserver/geoserver,3988,13.38,55,Java,https://github.com/geoserver/geoserver
Piasy/BigImageViewer,3987,8.39,0,Java,https://github.com/Piasy/BigImageViewer
alibaba/fastjson2,3985,2.94,56,Java,https://github.com/alibaba/fastjson2
orhanobut/hawk,3985,10.10,22,Java,https://github.com/orhanobut/hawk
qstumn/BadgeView,3980,8.13,5,Java,https://github.com/qstumn/BadgeView
Aliucord/Aliucord,3966,4.07,14,Java,https://github.com/Aliucord/Aliucord
binIoter/GuideView,3957,8.77,0,Java,https://github.com/binIoter/GuideView
mercyblitz/tech-weekly,3956,6.31,0,Java,https://github.com/mercyblitz/tech-weekly
201206030/novel-plus,3955,4.90,27,Java,https://github.com/201206030/novel-plus
jbloch/effective-java-3e-source-code,3955,6.65,0,Java,https://github.com/jbloch/effective-java-3e-source-code
NotFound9/interviewGuide,3947,8.94,0,Java,https://github.com/NotFound9/interviewGuide
zzhoujay/RichText,3942,9.69,0,Java,https://github.com/zzhoujay/RichText
JoanZapata/android-iconify,3938,11.79,0,Java,https://github.com/JoanZapata/android-iconify
knowm/XChange,3937,13.15,0,Java,https://github.com/knowm/XChange
rengwuxian/RxJavaSamples,3937,9.01,3,Java,https://github.com/rengwuxian/RxJavaSamples
JeremyLiao/LiveEventBus,3932,6.71,0,Java,https://github.com/JeremyLiao/LiveEventBus
rovo89/XposedInstaller,3929,12.99,0,Java,https://github.com/rovo89/XposedInstaller
jMonkeyEngine/jmonkeyengine,3928,11.02,69,Java,https://github.com/jMonkeyEngine/jmonkeyengine
linyiqun/DataMiningAlgorithm,3909,10.21,0,Java,https://github.com/linyiqun/DataMiningAlgorithm
bluelinelabs/Conductor,3902,9.03,36,Java,https://github.com/bluelinelabs/Conductor
jetty/jetty.project,3902,13.71,113,Java,https://github.com/jetty/jetty.project
alibaba/jstorm,3900,11.57,22,Java,https://github.com/alibaba/jstorm
databricks/learning-spark,3891,10.78,0,Java,https://github.com/databricks/learning-spark
kermitt2/grobid,3889,12.54,21,Java,https://github.com/kermitt2/grobid
fishercoder1534/Leetcode,3889,8.66,0,Java,https://github.com/fishercoder1534/Leetcode
awaitility/awaitility,3886,15.18,0,Java,https://github.com/awaitility/awaitility
JavaNoober/BackgroundLibrary,3875,6.55,13,Java,https://github.com/JavaNoober/BackgroundLibrary
amirzaidi/Launcher3,3865,7.83,22,Java,https://github.com/amirzaidi/Launcher3
pingfangushi/screw,3864,4.76,0,Java,https://github.com/pingfangushi/screw
Exrick/xboot,3863,6.93,6,Java,https://github.com/Exrick/xboot
sofastack/sofa-rpc,3862,6.97,61,Java,https://github.com/sofastack/sofa-rpc
bitcoin-wallet/bitcoin-wallet,3861,12.99,0,Java,https://github.com/bitcoin-wallet/bitcoin-wallet
PBH-BTN/PeerBanHelper,3859,1.13,116,Java,https://github.com/PBH-BTN/PeerBanHelper
promeG/TinyPinyin,3859,9.49,2,Java,https://github.com/promeG/TinyPinyin
vipulasri/Timeline-View,3854,9.28,15,Java,https://github.com/vipulasri/Timeline-View
VaughnVernon/IDDD_Samples,3846,11.97,0,Java,https://github.com/VaughnVernon/IDDD_Samples
tronprotocol/java-tron,3839,7.25,79,Java,https://github.com/tronprotocol/java-tron
aurelhubert/ahbottomnavigation,3835,9.03,14,Java,https://github.com/aurelhubert/ahbottomnavigation
MiguelCatalan/MaterialSearchView,3830,9.54,6,Java,https://github.com/MiguelCatalan/MaterialSearchView
wendux/DSBridge-Android,3827,8.23,2,Java,https://github.com/wendux/DSBridge-Android
RipMeApp/ripme,3825,8.22,132,Java,https://github.com/RipMeApp/ripme
uknownothingsnow/CircleProgress,3819,10.41,0,Java,https://github.com/uknownothingsnow/CircleProgress
shuzijun/leetcode-editor,3817,6.02,55,Java,https://github.com/shuzijun/leetcode-editor
JabRef/jabref,3814,11.05,44,Java,https://github.com/JabRef/jabref
lukas-krecan/ShedLock,3805,8.29,0,Java,https://github.com/lukas-krecan/ShedLock
syncthing/syncthing-android,3801,11.09,332,Java,https://github.com/syncthing/syncthing-android
LibrePDF/OpenPDF,3785,8.71,73,Java,https://github.com/LibrePDF/OpenPDF
sunfusheng/MarqueeView,3782,8.82,0,Java,https://github.com/sunfusheng/MarqueeView
yanzhenjie/AndServer,3773,8.79,1,Java,https://github.com/yanzhenjie/AndServer
lygttpod/SuperTextView,3773,8.44,39,Java,https://github.com/lygttpod/SuperTextView
mpusher/mpush,3770,8.91,9,Java,https://github.com/mpusher/mpush
lilishop/lilishop,3763,3.87,3,Java,https://github.com/lilishop/lilishop
ZHENFENG13/My-Blog,3760,6.06,0,Java,https://github.com/ZHENFENG13/My-Blog
roboguice/roboguice,3758,12.63,0,Java,https://github.com/roboguice/roboguice
andOTP/andOTP,3756,7.73,38,Java,https://github.com/andOTP/andOTP
Ereza/CustomActivityOnCrash,3751,10.73,12,Java,https://github.com/Ereza/CustomActivityOnCrash
react-native-share/react-native-share,3748,9.49,133,Java,https://github.com/react-native-share/react-native-share
timehop/sticky-headers-recyclerview,3745,10.48,0,Java,https://github.com/timehop/sticky-headers-recyclerview
CameraKit/blurkit-android,3745,8.39,3,Java,https://github.com/CameraKit/blurkit-android
mcxtzhang/SwipeDelMenuLayout,3744,8.59,2,Java,https://github.com/mcxtzhang/SwipeDelMenuLayout
googlesamples/mlkit,3739,4.83,1,Java,https://github.com/googlesamples/mlkit
willowtreeapps/spruce-android,3720,8.09,3,Java,https://github.com/willowtreeapps/spruce-android
kubernetes-client/java,3713,7.89,53,Java,https://github.com/kubernetes-client/java
MovingBlocks/Terasology,3713,14.07,70,Java,https://github.com/MovingBlocks/Terasology
uber/NullAway,3712,7.57,25,Java,https://github.com/uber/NullAway
Atmosphere/atmosphere,3709,14.75,0,Java,https://github.com/Atmosphere/atmosphere
yanzhenjie/NoHttp,3707,9.67,0,Java,https://github.com/yanzhenjie/NoHttp
stfalcon-studio/ChatKit,3707,8.15,1,Java,https://github.com/stfalcon-studio/ChatKit
ryanhoo/StylishMusicPlayer,3705,8.54,0,Java,https://github.com/ryanhoo/StylishMusicPlayer
ethanhua/Skeleton,3697,7.66,0,Java,https://github.com/ethanhua/Skeleton
ByteLegend/ByteLegend,3697,4.15,0,Java,https://github.com/ByteLegend/ByteLegend
liuyubobobo/Play-with-Algorithms,3686,8.73,0,Java,https://github.com/liuyubobobo/Play-with-Algorithms
apache/kylin,3685,10.23,1,Java,https://github.com/apache/kylin
yangfuhai/ASimpleCache,3684,11.67,0,Java,https://github.com/yangfuhai/ASimpleCache
torakiki/pdfsam,3684,11.51,64,Java,https://github.com/torakiki/pdfsam
